date,day_label,session_type,player_id,team,duration_min,total_distance_m,high_speed_distance_m,sprint_distance_m,accel_count,decel_count,mean_accel_intensity,mean_decel_intensity,max_speed_kmh,%_max_speed,distance_at_max_speed_m,rpe,hr_mean,hr_zone_1_min,hr_zone_2_min,hr_zone_3_min,hr_zone_4_min,hr_zone_5_min,internal_load_rpe,internal_load_hr
2025-06-15,MD-1,Training,80,U19,58,8203.763645054074,781.620935920494,159.6017095574553,6,9,2.51,2.98,26.4,79.3,391.4,7.8,177.6,16,14,13,12,3,452.4,146
2025-06-14,MD-2,Training,1,First Team,71,3573.071432294952,288.9251817916727,46.5162429043011,10,11,3.09,2.79,28.0,85.9,109.1,5.2,146.9,19,19,15,11,7,369.2,181
2025-06-14,MD-2,Training,2,First Team,57,6215.823900905409,335.4371991751509,0.0,7,9,2.83,2.97,32.2,99.4,380.5,7.3,156.2,13,14,15,11,4,416.09999999999997,150
2025-06-14,MD-2,Training,3,First Team,74,5988.5373594501025,354.3633624837948,91.75464786820032,15,12,3.36,2.62,26.8,83.0,345.1,4.5,125.9,17,20,20,13,4,333.0,189
2025-06-14,MD-2,Training,4,First Team,59,6063.157953811586,463.6919924871817,145.95607231309506,12,10,3.07,3.05,31.8,93.8,516.6,3.3,121.9,16,11,13,15,4,194.7,157
2025-06-14,MD-2,Training,5,First Team,73,5115.47820756614,279.26472056185855,138.48386754089614,15,8,3.78,2.54,27.0,73.4,265.3,7.8,153.3,19,14,20,14,6,569.4,193
2025-06-14,MD-2,Training,6,First Team,71,6498.63640364919,575.224450826045,174.69028047038057,8,8,3.17,3.29,32.1,89.4,306.7,3.4,122.5,14,15,15,20,7,241.4,204
2025-06-14,MD-2,Training,7,First Team,77,6634.306543469242,515.6271552956239,0.0,14,12,3.31,3.38,25.2,75.4,662.4,7.7,171.8,17,20,16,23,1,592.9,202
2025-06-14,MD-2,Training,8,First Team,68,6868.847576845655,529.127864006418,167.95851801530588,19,10,2.65,3.07,27.6,82.1,488.7,6.4,179.9,17,14,14,18,5,435.20000000000005,184
2025-06-14,MD-2,Training,9,First Team,51,6244.935697798073,476.83882126870174,183.12620900319223,14,9,2.59,2.5,29.9,80.4,528.8,5.5,139.1,13,10,9,11,8,280.5,144
2025-06-14,MD-2,Training,10,First Team,77,7760.220845402277,458.745422673302,159.85190252676855,13,15,3.26,2.82,33.9,98.8,631.0,7.8,174.8,17,19,20,19,2,600.6,201
2025-06-14,MD-2,Training,11,First Team,69,4944.30653272905,325.5501857371653,0.0,13,12,3.36,3.68,33.7,92.3,489.3,4.0,160.6,20,16,15,16,2,276.0,171
2025-06-14,MD-2,Training,12,First Team,81,7166.506948473476,683.3765661013792,145.2034976866612,10,9,2.95,2.99,28.8,86.7,554.7,6.8,168.4,20,21,19,16,5,550.8,208
2025-06-14,MD-2,Training,13,First Team,69,5873.212442606966,463.7409329611458,100.58192459558352,11,9,2.68,3.23,32.4,96.1,442.8,4.9,128.9,15,14,15,21,4,338.1,192
2025-06-14,MD-2,Training,14,First Team,76,4698.517522560858,333.70947059861015,81.34606372551299,12,13,2.86,2.57,34.3,99.1,228.1,4.0,143.3,17,19,16,19,5,304.0,204
2025-06-14,MD-2,Training,15,First Team,76,8431.667593082691,564.5237470093894,0.0,14,15,3.54,3.04,33.5,99.4,814.0,3.5,178.7,18,15,20,16,7,266.0,207
2025-06-14,MD-2,Training,16,First Team,78,5978.217922957534,421.7502798879452,157.99915754145465,18,11,3.3,3.61,26.3,77.1,271.0,3.3,121.4,20,19,21,16,2,257.4,195
2025-06-14,MD-2,Training,17,First Team,73,8143.483024999303,481.4872041637262,161.38400246646017,11,20,2.92,2.54,24.9,75.2,475.6,5.2,159.7,16,15,16,19,7,379.6,205
2025-06-14,MD-2,Training,18,First Team,67,7412.56422651628,565.8709869128529,126.39346855352768,19,9,2.6,2.85,31.5,94.0,471.0,4.0,135.9,13,13,15,21,5,268.0,193
2025-06-14,MD-2,Training,19,First Team,65,5268.9280269347355,377.1601590137613,0.0,11,16,3.44,3.41,21.7,70.5,172.9,7.9,148.2,13,13,15,17,7,513.5,187
2025-06-14,MD-2,Training,20,First Team,63,5444.807535075337,273.2721003123202,76.98523934204256,10,14,3.63,2.85,24.9,73.7,414.2,7.3,126.0,17,16,13,14,3,459.9,159
2025-06-14,MD-2,Training,21,U23,69,8596.04281401449,546.9391130976096,186.99389163390435,13,8,3.98,2.93,23.7,72.7,444.8,6.5,154.5,15,14,16,19,5,448.5,192
2025-06-14,MD-2,Training,22,U23,82,9667.377689547011,643.5141355674031,0.0,13,12,3.55,3.43,23.0,73.0,486.3,3.3,179.6,21,19,18,16,8,270.59999999999997,217
2025-06-14,MD-2,Training,23,U23,74,5974.512412925633,369.9406492180226,170.44997649960706,13,11,3.44,2.6,27.4,81.3,185.8,7.2,123.3,15,21,19,14,5,532.8000000000001,195
2025-06-14,MD-2,Training,24,U23,66,5851.058270559379,583.0193455263017,66.05235773765119,13,11,3.6,3.51,25.7,73.2,407.7,7.4,144.1,14,16,14,17,5,488.40000000000003,181
2025-06-14,MD-2,Training,25,U23,86,6689.3586045187185,361.0783900823342,105.01715127753175,9,13,3.27,2.78,27.9,86.4,226.3,4.1,163.8,20,23,20,18,5,352.59999999999997,223
2025-06-14,MD-2,Training,26,U23,69,6856.990264070798,350.6906460958875,138.04299454104117,15,12,3.54,3.95,26.5,81.8,437.5,4.3,174.4,14,16,19,16,4,296.7,187
2025-06-14,MD-2,Training,27,U23,67,5550.847073377865,341.7859135019266,122.89581204940171,11,11,4.0,2.86,25.6,82.6,391.2,6.0,140.1,15,16,17,16,3,402.0,177
2025-06-14,MD-2,Training,28,U23,65,8348.59777330051,639.6324558793508,197.51133955730262,10,8,3.99,2.93,25.9,73.8,437.0,7.5,165.2,15,18,13,15,4,487.5,170
2025-06-14,MD-2,Training,29,U23,71,9920.406613848234,890.0654747996646,0.0,18,13,3.68,3.51,29.7,89.7,666.5,3.8,142.2,19,16,18,16,2,269.8,179
2025-06-14,MD-2,Training,30,U23,81,3842.032952145902,286.97564848526645,72.2724743228154,20,11,3.5,2.8,32.0,94.4,244.1,3.3,157.1,18,19,17,22,5,267.3,220
2025-06-14,MD-2,Training,31,U23,82,9542.230090704692,821.890022183923,178.43527911142252,9,10,3.47,3.95,25.6,80.5,460.5,5.4,138.9,16,19,23,22,2,442.8,221
2025-06-14,MD-2,Training,32,U23,61,8156.596835901011,467.9708095738952,169.59439639706787,13,10,3.93,3.45,29.6,86.8,278.1,4.1,120.9,13,17,13,15,3,250.09999999999997,161
2025-06-14,MD-2,Training,33,U23,72,6306.284947796772,407.9992409063387,112.38585312063022,18,13,3.81,3.93,28.8,86.2,385.0,5.5,142.0,20,15,15,17,5,396.0,188
2025-06-14,MD-2,Training,34,U23,71,7739.690820137303,536.8870826532404,210.7667610699736,7,8,2.74,3.64,32.3,95.8,512.6,3.9,143.2,18,14,17,17,5,276.9,190
2025-06-14,MD-2,Training,35,U23,58,8061.628636358524,772.4897224366915,0.0,14,8,2.72,3.4,30.4,91.0,481.0,3.7,155.6,12,15,15,13,3,214.60000000000002,154
2025-06-14,MD-2,Training,36,U23,85,4525.448309602017,451.90242217347316,0.0,15,13,3.42,2.93,28.7,85.2,307.0,3.2,161.8,18,24,21,17,5,272.0,222
2025-06-14,MD-2,Training,37,U23,79,9053.335903370693,705.5529209058362,0.0,10,8,3.73,2.51,25.2,78.0,900.0,6.0,159.9,17,16,22,22,2,474.0,213
2025-06-14,MD-2,Training,38,U23,63,5252.636053105141,331.9940987575957,142.9219836931384,10,10,2.91,3.38,34.9,97.5,318.9,4.0,131.5,17,16,13,14,3,252.0,159
2025-06-14,MD-2,Training,39,U23,74,7041.246114278672,430.96173414320725,134.01531089901826,3,9,3.8,3.02,25.6,77.6,693.0,5.7,179.3,21,18,16,15,4,421.8,185
2025-06-14,MD-2,Training,40,U23,64,7359.174977211197,446.4243303828602,94.73398212905744,16,10,3.59,3.61,31.6,89.8,265.7,6.9,150.5,16,19,15,12,2,441.6,157
2025-06-14,MD-2,Training,41,U21,66,6654.931134312462,377.493511263416,0.0,14,16,2.64,3.07,26.3,74.7,255.3,4.8,152.3,16,16,17,15,2,316.8,169
2025-06-14,MD-2,Training,42,U21,77,4685.233908923469,367.7420309530145,0.0,7,6,3.64,3.93,24.7,72.4,177.6,5.6,133.6,17,16,22,19,3,431.2,206
2025-06-14,MD-2,Training,43,U21,66,4490.209416123875,438.0242908570351,46.7813235816485,16,11,2.66,2.98,23.0,72.8,367.3,7.2,174.9,14,17,14,15,6,475.2,180
2025-06-14,MD-2,Training,44,U21,68,10114.435390330462,938.2552514785924,214.56736833209712,16,12,2.77,3.42,29.3,94.2,951.8,4.8,155.6,18,14,16,18,2,326.4,176
2025-06-14,MD-2,Training,45,U21,71,7786.088786693131,629.7394154388711,0.0,17,12,3.69,3.87,26.4,84.3,565.2,4.3,137.4,15,16,16,21,3,305.3,194
2025-06-14,MD-2,Training,46,U21,81,6690.419127143795,410.34704124409046,86.32616282574014,13,11,2.51,3.75,30.3,89.6,356.9,6.3,130.0,23,21,21,12,4,510.3,196
2025-06-14,MD-2,Training,47,U21,69,6432.287771332315,343.009299610208,76.88455164056023,4,11,2.78,3.92,29.0,94.5,439.6,6.9,170.9,14,14,17,16,8,476.1,197
2025-06-14,MD-2,Training,48,U21,81,6976.989039042414,587.6954778282028,146.75191501625704,8,11,3.43,3.27,28.5,73.5,633.5,7.2,155.5,17,19,20,17,8,583.2,223
2025-06-14,MD-2,Training,49,U21,73,9513.77512162489,704.4618814658744,264.4391577948904,11,12,3.59,3.2,24.6,80.1,668.5,8.0,130.7,20,20,19,9,5,584.0,178
2025-06-14,MD-2,Training,50,U21,74,4490.918064845446,257.8228402683022,53.28086975435022,10,10,3.09,2.76,28.4,94.0,340.2,6.0,158.1,17,16,17,18,6,444.0,202
2025-06-14,MD-2,Training,51,U21,58,7482.717652945815,587.9991006737524,0.0,12,9,3.55,3.23,27.7,80.5,436.3,3.6,146.1,15,15,14,10,4,208.8,147
2025-06-14,MD-2,Training,52,U21,71,8126.306795559918,472.23983372748177,129.8847971383684,9,11,4.0,2.98,27.6,82.9,430.8,4.4,121.0,17,15,20,16,3,312.40000000000003,186
2025-06-14,MD-2,Training,53,U21,53,7484.254846185149,611.067913978008,199.18724683952513,13,11,2.96,3.79,29.4,94.8,316.9,3.7,132.0,13,11,12,13,4,196.10000000000002,143
2025-06-14,MD-2,Training,54,U21,80,7701.780356049605,735.6818228311962,92.80720931847748,20,12,3.0,3.13,26.7,77.8,718.7,6.8,121.7,19,20,17,20,4,544.0,210
2025-06-14,MD-2,Training,55,U21,103,7226.497070569225,470.7358074225092,0.0,14,9,3.39,3.56,26.9,80.8,529.8,6.3,175.7,25,26,23,25,4,648.9,266
2025-06-14,MD-2,Training,56,U21,77,7170.707347796301,371.2993179450279,0.0,7,5,2.9,3.97,26.0,72.6,510.8,7.2,129.4,20,20,19,15,3,554.4,192
2025-06-14,MD-2,Training,57,U21,80,6588.532370416869,409.7786276353087,118.89242268265612,9,6,2.61,3.69,32.4,95.3,536.3,6.2,156.2,15,21,22,18,4,496.0,215
2025-06-14,MD-2,Training,58,U21,74,7691.353873804152,492.078095783471,98.39403577261592,11,12,3.03,3.66,26.8,86.5,754.2,7.0,146.1,17,20,19,14,4,518.0,190
2025-06-14,MD-2,Training,59,U21,64,2596.8349141058734,227.21750291773077,0.0,18,15,3.9,3.4,25.5,77.3,161.8,4.8,173.6,12,17,17,11,7,307.2,176
2025-06-14,MD-2,Training,60,U21,55,6318.536911570693,493.46110751520354,84.14136210135649,17,9,3.02,2.77,27.7,83.7,289.0,7.7,142.1,10,14,14,13,4,423.5,152
2025-06-14,MD-2,Training,61,U19,73,5084.50212971303,377.9665818317598,0.0,8,18,3.35,3.78,25.8,77.5,155.3,5.9,179.8,19,18,20,13,3,430.70000000000005,182
2025-06-14,MD-2,Training,62,U19,80,6811.044124507338,413.7749536682483,165.28238993247263,12,9,3.25,3.17,26.2,79.9,275.1,5.1,138.1,19,17,15,21,8,408.0,222
2025-06-14,MD-2,Training,63,U19,68,9324.474229225145,873.5809839802258,107.11342328644221,15,7,2.9,2.71,25.3,71.7,415.5,7.8,122.1,16,15,14,22,1,530.4,181
2025-06-14,MD-2,Training,64,U19,88,7252.705378738975,578.6953649064794,0.0,18,15,2.78,3.41,26.7,82.2,717.8,7.9,136.8,24,22,22,14,6,695.2,220
2025-06-14,MD-2,Training,65,U19,84,6334.228163060198,579.4546369796841,131.27105573608117,9,10,3.34,2.53,25.7,77.6,474.9,4.8,144.9,21,18,20,21,4,403.2,221
2025-06-14,MD-2,Training,66,U19,60,6011.898532833476,336.0040167276591,79.05755474350349,13,11,3.82,2.52,30.4,97.4,263.1,7.0,171.0,16,14,13,12,5,420.0,156
2025-06-14,MD-2,Training,67,U19,76,7457.5167065367,485.2071338343685,122.63403407102743,9,14,3.22,3.36,29.1,90.7,369.8,7.9,122.0,20,17,19,15,5,600.4,196
2025-06-14,MD-2,Training,68,U19,63,7888.803151060011,544.0627902372273,106.64377833094906,14,9,2.63,3.28,28.3,82.3,561.6,3.5,156.8,12,15,12,19,5,220.5,179
2025-06-14,MD-2,Training,69,U19,87,4528.621734670578,274.1811541597522,0.0,10,9,3.22,3.32,25.1,76.8,290.4,5.1,122.4,23,23,18,16,7,443.7,222
2025-06-14,MD-2,Training,70,U19,65,7885.363949356668,558.894211688897,0.0,13,18,2.5,3.66,30.8,96.9,244.2,3.3,170.4,18,16,14,13,4,214.5,164
2025-06-14,MD-2,Training,71,U19,71,6509.232687029124,327.91533146464195,144.00912723532673,12,14,3.59,3.59,32.2,95.8,627.7,7.8,145.8,19,16,16,17,3,553.8,182
2025-06-14,MD-2,Training,72,U19,84,6977.731841014979,352.7577133859463,157.27411706934038,8,10,2.97,3.5,24.6,70.7,551.8,3.1,127.7,24,21,20,16,3,260.40000000000003,205
2025-06-14,MD-2,Training,73,U19,79,8257.530454636028,706.6645291213935,180.27364285232133,11,11,2.57,2.89,21.9,71.1,699.7,4.1,133.0,19,22,17,18,3,323.9,201
2025-06-14,MD-2,Training,74,U19,72,6489.269501806176,469.06867543154056,0.0,14,13,3.24,3.45,32.3,98.8,237.4,6.7,122.6,21,16,17,15,3,482.40000000000003,179
2025-06-14,MD-2,Training,75,U19,87,5948.826792174414,478.4161698325056,173.77845363295341,12,18,3.21,2.69,27.2,88.9,586.2,5.8,123.6,20,19,24,19,5,504.59999999999997,231
2025-06-14,MD-2,Training,76,U19,84,6900.896675309079,535.0724378750616,102.15534202129047,8,10,3.34,3.01,26.7,84.0,361.5,3.0,169.9,24,19,22,15,4,252.0,208
2025-06-14,MD-2,Training,77,U19,65,6618.280477736431,432.476477919997,197.18625458561874,8,10,3.92,3.96,28.3,85.5,547.2,5.1,156.1,15,14,15,15,6,331.5,178
2025-06-14,MD-2,Training,78,U19,64,8670.881113539415,614.413978137617,193.33205920693268,11,11,3.06,3.85,32.7,99.1,358.8,7.2,141.4,14,16,15,17,2,460.8,169
2025-06-14,MD-2,Training,79,U19,82,5673.6097697722125,328.31514234791877,152.57993593249964,17,11,3.83,3.2,31.8,99.7,382.4,6.8,142.2,16,22,22,16,6,557.6,220
2025-06-14,MD-2,Training,80,U19,67,7707.480086166706,387.6742230464653,225.72721821155915,10,6,3.14,3.36,25.1,75.4,694.2,4.1,139.1,18,14,16,15,4,274.7,174
2025-06-13,MD-3,Training,1,First Team,50,9864.397585593135,758.3765868282927,0.0,10,14,3.91,2.87,23.3,71.5,488.9,4.6,140.7,11,12,10,12,5,229.99999999999997,138
2025-06-13,MD-3,Training,2,First Team,69,5612.403816766037,505.55500602630724,60.0646671053261,8,13,2.82,3.23,31.9,98.5,414.4,5.3,175.1,17,16,13,18,5,365.7,185
2025-06-13,MD-3,Training,3,First Team,86,4369.784437037995,392.4036969530401,0.0,6,15,2.6,3.86,22.9,70.9,421.1,7.0,166.9,19,22,19,20,6,602.0,230
2025-06-13,MD-3,Training,4,First Team,83,6438.2103738330525,484.564871183214,0.0,17,15,3.31,3.13,27.7,81.7,358.6,5.2,127.5,20,19,18,26,0,431.6,216
2025-06-13,MD-3,Training,5,First Team,85,6010.453101311142,596.8193219882066,76.18615372864497,10,13,3.33,3.68,35.6,96.7,474.4,4.5,140.5,22,21,24,13,5,382.5,213
2025-06-13,MD-3,Training,6,First Team,69,5502.656052509785,351.0273478695762,117.39763716911757,11,7,3.53,3.43,25.4,70.8,276.2,5.5,136.8,13,17,17,19,3,379.5,189
2025-06-13,MD-3,Training,7,First Team,78,6721.558053342921,407.0876051486167,153.2049546481136,15,8,3.65,2.79,25.1,75.1,390.2,6.4,147.7,21,16,18,18,5,499.20000000000005,204
2025-06-13,MD-3,Training,8,First Team,65,7490.869043061387,459.3423517077461,148.51472591326294,14,9,3.72,3.38,30.5,90.8,369.9,3.9,156.5,17,13,13,16,6,253.5,176
2025-06-13,MD-3,Training,9,First Team,57,4934.111419267907,475.8618247602353,118.87026109125381,11,9,3.02,3.56,35.8,96.2,369.6,6.9,163.9,16,15,14,9,3,393.3,139
2025-06-13,MD-3,Training,10,First Team,71,8080.811658047558,541.9526633829448,185.65158324299014,14,7,3.54,3.92,30.6,89.2,530.1,4.8,150.3,14,16,18,17,6,340.8,198
2025-06-13,MD-3,Training,11,First Team,90,6069.530754671407,581.252537991218,89.15363123458397,6,14,3.59,3.08,31.6,86.6,559.9,4.7,161.5,17,22,20,25,6,423.0,251
2025-06-13,MD-3,Training,12,First Team,78,5333.757133176621,279.2143315989655,126.36165961229635,13,7,3.87,3.99,24.6,74.1,298.1,5.2,156.9,20,15,15,21,7,405.6,214
2025-06-13,MD-3,Training,13,First Team,69,7150.530674092863,585.3324956712978,145.47847707883582,15,5,2.73,3.53,31.3,92.9,420.3,6.4,148.0,15,18,16,14,6,441.6,185
2025-06-13,MD-3,Training,14,First Team,64,5798.901641542466,349.9499804438159,96.31259890828804,13,16,3.99,3.41,27.8,80.3,295.8,4.9,178.6,17,13,13,19,2,313.6,168
2025-06-13,MD-3,Training,15,First Team,77,7437.749658118727,592.0341954742938,0.0,15,9,3.58,2.93,31.2,92.6,505.2,4.4,141.9,21,21,18,14,3,338.8,188
2025-06-13,MD-3,Training,16,First Team,88,6754.675718889299,385.43035150867206,192.41480934255688,11,13,2.82,3.64,26.8,78.6,580.7,7.1,155.9,22,23,21,22,0,624.8,219
2025-06-13,MD-3,Training,17,First Team,84,6443.956002282829,535.7955377664872,116.20490425639146,17,11,3.16,3.88,28.2,85.2,592.7,3.7,171.5,19,22,18,21,4,310.8,221
2025-06-13,MD-3,Training,18,First Team,61,5540.412290055992,469.2920663119255,159.26173135525917,8,16,3.11,2.9,24.2,72.2,549.7,5.8,152.9,13,16,14,14,4,353.8,163
2025-06-13,MD-3,Training,19,First Team,73,5834.173054281411,395.03835327699693,103.60144409066045,9,6,2.99,2.88,26.0,84.4,195.8,5.3,178.3,15,20,16,19,3,386.9,194
2025-06-13,MD-3,Training,20,First Team,97,10013.101748740137,529.9605861303753,291.59773023808935,10,13,3.29,3.09,29.4,87.0,676.2,7.5,170.0,19,22,28,25,3,727.5,262
2025-06-13,MD-3,Training,21,U23,73,9689.62091890523,838.5914357843901,106.44325210152581,7,9,3.96,3.3,24.4,74.8,953.1,5.2,150.4,16,17,14,23,3,379.6,199
2025-06-13,MD-3,Training,22,U23,57,5877.946255267538,564.69251322166,70.86571629553833,10,9,3.74,3.45,27.5,87.3,180.9,5.4,152.8,13,12,13,16,3,307.8,155
2025-06-13,MD-3,Training,23,U23,85,7445.4479982280245,389.27612901667845,102.49067826338623,10,15,3.6,3.34,27.8,82.5,604.7,3.0,127.7,19,16,18,26,6,255.0,239
2025-06-13,MD-3,Training,24,U23,61,5909.686469728856,380.7541784391894,119.54426048423454,14,12,3.34,2.56,25.7,73.2,199.3,7.4,122.3,13,15,14,15,4,451.40000000000003,165
2025-06-13,MD-3,Training,25,U23,75,7040.579420744501,554.1219179016271,76.76993778364022,12,11,3.73,3.85,27.1,83.9,497.7,6.2,176.1,17,17,14,19,8,465.0,209
2025-06-13,MD-3,Training,26,U23,79,6557.405153837899,631.3608555082035,188.13664003314165,9,15,3.21,2.75,24.0,74.1,293.8,3.6,148.2,21,16,20,17,5,284.40000000000003,206
2025-06-13,MD-3,Training,27,U23,95,6861.012162655067,568.0211724087454,172.63851153828404,14,14,3.87,4.0,29.0,93.5,335.1,3.6,151.6,19,25,26,22,3,342.0,250
2025-06-13,MD-3,Training,28,U23,62,6697.476817736894,651.3103098839862,164.41848104363714,14,9,3.26,2.67,33.7,96.0,434.6,7.6,175.6,18,17,17,7,3,471.2,146
2025-06-13,MD-3,Training,29,U23,69,6493.356299284891,603.7971164947078,0.0,6,12,3.15,2.82,27.4,82.8,278.0,7.2,153.3,17,19,13,15,5,496.8,179
2025-06-13,MD-3,Training,30,U23,69,7464.632639380794,710.3093195200582,180.4138257507626,15,13,3.42,3.4,24.8,73.2,677.7,6.9,161.9,15,15,14,21,4,476.1,191
2025-06-13,MD-3,Training,31,U23,75,8092.243554754603,777.2648186977889,238.6040325003396,20,5,3.32,2.73,25.6,80.5,764.3,6.2,156.8,18,18,15,21,3,465.0,198
2025-06-13,MD-3,Training,32,U23,83,6568.921513710228,511.5403569957306,192.76058753880324,9,10,3.41,2.87,26.2,76.8,518.3,5.3,142.5,21,23,18,16,5,439.9,210
2025-06-13,MD-3,Training,33,U23,75,5285.4100776611485,338.0476223033651,0.0,11,11,2.99,3.9,32.3,96.7,249.1,7.0,156.1,19,17,19,19,1,525.0,191
2025-06-13,MD-3,Training,34,U23,86,6145.728516303656,567.0386154160157,101.48513408042687,12,13,3.18,3.43,30.2,89.6,379.0,6.6,136.8,18,21,19,20,8,567.6,237
2025-06-13,MD-3,Training,35,U23,96,4311.024247890049,269.4541519300301,0.0,14,9,2.94,3.47,23.7,71.0,299.0,3.3,151.1,27,27,21,16,5,316.79999999999995,233
2025-06-13,MD-3,Training,36,U23,71,5511.8836837154895,331.5929745208131,113.9833104185926,20,17,3.72,3.87,26.9,79.8,545.6,3.5,159.2,14,17,14,20,6,248.5,200
2025-06-13,MD-3,Training,37,U23,66,5211.6980977840785,261.3984494725036,104.56465794827538,14,6,2.76,3.89,23.2,71.8,493.6,5.2,124.4,15,16,16,12,7,343.2,178
2025-06-13,MD-3,Training,38,U23,87,6171.437283290747,524.3204494394786,95.49731505574691,14,19,2.87,3.27,26.7,74.6,420.3,5.6,142.1,19,17,23,23,5,487.2,239
2025-06-13,MD-3,Training,39,U23,64,8067.795860273586,675.119410079017,111.13176068941613,14,5,3.94,3.12,31.8,96.4,764.6,7.0,143.8,14,12,12,18,8,448.0,186
2025-06-13,MD-3,Training,40,U23,66,9479.636850934754,681.9702788264711,145.58344764974512,9,8,3.39,2.64,33.8,96.0,852.7,4.2,144.1,18,15,15,11,7,277.2,172
2025-06-13,MD-3,Training,41,U21,80,6757.659696866104,579.1927650624533,176.53569266434272,14,11,3.46,2.78,28.5,81.0,628.7,6.7,145.1,22,17,18,20,3,536.0,205
2025-06-13,MD-3,Training,42,U21,83,8407.735997193298,797.6596718983211,177.60702284919148,8,3,3.09,2.56,27.3,80.1,494.3,4.3,174.1,17,19,17,25,5,356.9,231
2025-06-13,MD-3,Training,43,U21,76,3842.034996800662,255.79379191246036,0.0,13,15,2.51,3.27,23.6,74.7,246.2,7.4,131.2,16,18,20,17,5,562.4,205
2025-06-13,MD-3,Training,44,U21,81,4756.110915823912,332.2048502825897,64.25421649711465,18,8,2.89,3.34,28.1,90.4,230.5,3.4,161.9,21,21,21,12,6,275.4,204
2025-06-13,MD-3,Training,45,U21,52,6512.313243342866,556.9743349782603,158.7937436666094,12,9,3.71,3.02,26.2,83.7,310.4,8.0,135.8,13,14,12,10,3,416.0,132
2025-06-13,MD-3,Training,46,U21,79,5945.3579225740905,475.61284314551887,96.92908545100026,10,8,3.01,3.19,24.0,71.0,484.5,4.1,165.6,19,22,20,16,2,323.9,197
2025-06-13,MD-3,Training,47,U21,78,10699.307068229647,863.4281632363231,0.0,17,13,2.6,3.5,23.2,75.6,470.3,4.3,133.2,22,18,21,13,4,335.4,193
2025-06-13,MD-3,Training,48,U21,66,6447.257874324774,392.7328699280113,77.60478994838947,7,9,3.35,3.8,37.5,96.6,584.3,5.8,122.9,17,13,12,19,5,382.8,180
2025-06-13,MD-3,Training,49,U21,66,6358.913761892189,470.29501866904866,142.63328767160627,9,9,2.5,3.52,26.0,84.7,307.2,5.7,154.1,14,13,13,19,7,376.2,190
2025-06-13,MD-3,Training,50,U21,86,7415.286917521184,703.1960862697825,170.80567286119174,8,10,3.22,2.7,24.0,79.5,396.2,4.4,161.5,23,23,18,13,9,378.40000000000003,220
2025-06-13,MD-3,Training,51,U21,56,8507.962773412757,619.2976088890534,0.0,11,11,2.67,3.24,25.9,75.3,363.1,4.4,171.5,14,11,13,12,6,246.40000000000003,153
2025-06-13,MD-3,Training,52,U21,82,8261.847509986437,772.8499109806172,190.42894818866702,10,10,3.85,3.85,30.3,91.0,364.6,4.5,149.1,20,19,16,23,4,369.0,218
2025-06-13,MD-3,Training,53,U21,82,6666.949234048643,451.3208454520315,0.0,13,14,2.55,3.61,30.8,99.4,555.7,5.9,129.4,22,19,16,19,6,483.8,214
2025-06-13,MD-3,Training,54,U21,78,8522.872293913642,821.6451883054816,0.0,7,8,2.61,3.53,27.2,79.3,344.6,6.8,120.9,20,18,22,13,5,530.4,199
2025-06-13,MD-3,Training,55,U21,83,6400.840257197157,509.6754703018677,0.0,7,9,3.73,3.27,28.7,86.2,588.5,3.9,133.4,21,17,16,24,5,323.7,224
2025-06-13,MD-3,Training,56,U21,81,8504.726761189402,831.2121711570102,0.0,12,10,3.15,2.86,30.3,84.6,361.4,7.4,144.4,21,19,17,18,6,599.4,212
2025-06-13,MD-3,Training,57,U21,73,7992.944294840034,631.3589794064462,0.0,12,12,3.75,3.6,32.4,95.3,738.2,7.0,147.3,18,16,21,17,1,511.0,186
2025-06-13,MD-3,Training,58,U21,63,7141.065154046849,626.1027929367451,161.163852809336,8,11,2.76,3.84,26.0,83.9,221.4,6.4,146.2,16,17,12,12,6,403.20000000000005,164
2025-06-13,MD-3,Training,59,U21,59,7902.866232721088,471.46248604297836,139.41985859061714,11,15,3.25,3.43,30.7,93.0,495.9,6.8,135.7,13,15,12,16,3,401.2,158
2025-06-13,MD-3,Training,60,U21,81,6414.157122501548,531.8254826144411,0.0,14,8,2.96,2.73,27.1,81.9,365.5,4.0,165.3,19,20,15,21,6,324.0,218
2025-06-13,MD-3,Training,61,U19,82,6764.106035514602,546.7559835324048,159.35746692829204,7,14,2.5,3.67,32.8,98.5,449.5,7.1,162.4,16,16,17,26,7,582.1999999999999,238
2025-06-13,MD-3,Training,62,U19,74,6498.818734998726,465.42616756885525,124.15939693656048,9,6,2.75,3.84,26.1,79.6,483.8,7.7,165.5,15,15,17,18,9,569.8000000000001,213
2025-06-13,MD-3,Training,63,U19,77,7364.710294397452,562.421763348966,0.0,12,9,3.59,2.5,26.6,75.4,540.6,5.2,133.6,15,20,17,16,9,400.40000000000003,215
2025-06-13,MD-3,Training,64,U19,99,9334.724446726936,534.9852045813118,139.22041536045813,12,15,3.63,3.47,23.6,72.6,604.7,7.0,120.7,23,19,27,24,6,693.0,268
2025-06-13,MD-3,Training,65,U19,89,7060.923696905449,429.4866775854802,163.3974353317479,11,4,2.77,3.43,23.2,70.1,489.7,5.2,143.2,24,20,21,19,5,462.8,228
2025-06-13,MD-3,Training,66,U19,89,9285.769424689048,762.5000524491816,0.0,8,9,3.24,3.34,22.7,72.8,400.8,6.6,165.8,24,25,20,18,2,587.4,216
